x,y,z,speed,acceleration,curvature,curvature_change_rate,time,theta,gear,s,throttle,brake,steering
316491.9751170675,5050976.5725494465,181.489831476,0.492805044903,0.0,0.0,0.0,1579167516.9816,-0.849363847926,0,5.01660991812,nan,nan,2.125
316492.6822238487,5050976.751737626,181.489831476,0.492805044903,0.0,0.0,0.0,1579167517.0816,-0.849363847926,0,5.01660991812,nan,nan,2.125
316493.3893306299,5050976.930925806,181.489831476,0.492805044903,0.0,0.0,0.0,1579167517.1815999,-0.849363847926,0,5.01660991812,nan,nan,2.125
316494.0964374111,5050977.110113987,181.489831476,0.492805044903,0.0,0.0,0.0,1579167517.2815998,-0.849363847926,0,5.01660991812,nan,nan,2.125
316494.8035441923,5050977.289302167,181.489831476,0.492805044903,0.0,0.0,0.0,1579167517.3815997,-0.849363847926,0,5.01660991812,nan,nan,2.125
316495.5106509735,5050977.468490347,181.489831476,0.492805044903,0.0,0.0,0.0,1579167517.4815996,-0.849363847926,0,5.01660991812,nan,nan,2.125
316496.21775775467,5050977.647678527,181.489831476,0.492805044903,0.0,0.0,0.0,1579167517.5815995,-0.849363847926,0,5.01660991812,nan,nan,2.125
316496.92486453586,5050977.826866707,181.489831476,0.492805044903,0.0,0.0,0.0,1579167517.6815994,-0.849363847926,0,5.01660991812,nan,nan,2.125
316497.63197131705,5050978.006054888,181.489831476,0.492805044903,0.0,0.0,0.0,1579167517.7815993,-0.849363847926,0,5.01660991812,nan,nan,2.125
316498.33907809824,5050978.185243067,181.489831476,0.492805044903,0.0,0.0,0.0,1579167517.8815992,-0.849363847926,0,5.01660991812,nan,nan,2.125
316499.04618487944,5050978.364431247,181.489831476,0.492805044903,0.0,0.0,0.0,1579167517.981599,-0.849363847926,0,5.01660991812,nan,nan,2.125
316499.7532916606,5050978.543619428,181.489831476,0.492805044903,0.0,0.0,0.0,1579167518.081599,-0.849363847926,0,5.01660991812,nan,nan,2.125
316500.4603984418,5050978.722807608,181.489831476,0.492805044903,0.0,0.0,0.0,1579167518.181599,-0.849363847926,0,5.01660991812,nan,nan,2.125
316501.167505223,5050978.901995787,181.489831476,0.492805044903,0.0,0.0,0.0,1579167518.2815988,-0.849363847926,0,5.01660991812,nan,nan,2.125
316501.8746120042,5050979.081183968,181.489831476,0.492805044903,0.0,0.0,0.0,1579167518.3815987,-0.849363847926,0,5.01660991812,nan,nan,2.125
316502.5817187854,5050979.260372148,181.489831476,0.492805044903,0.0,0.0,0.0,1579167518.4815986,-0.849363847926,0,5.01660991812,nan,nan,2.125
316503.2888255666,5050979.439560328,181.489831476,0.492805044903,0.0,0.0,0.0,1579167518.5815985,-0.849363847926,0,5.01660991812,nan,nan,2.125
316503.9959323478,5050979.618748508,181.489831476,0.492805044903,0.0,0.0,0.0,1579167518.6815984,-0.849363847926,0,5.01660991812,nan,nan,2.125
316504.703039129,5050979.797936688,181.489831476,0.492805044903,0.0,0.0,0.0,1579167518.7815983,-0.849363847926,0,5.01660991812,nan,nan,2.125
316505.41014591017,5050979.977124868,181.489831476,0.492805044903,0.0,0.0,0.0,1579167518.8815982,-0.849363847926,0,5.01660991812,nan,nan,2.125
316506.11725269136,5050980.156313049,181.489831476,0.492805044903,0.0,0.0,0.0,1579167518.9815981,-0.849363847926,0,5.01660991812,nan,nan,2.125
316506.82435947255,5050980.335501228,181.489831476,0.492805044903,0.0,0.0,0.0,1579167519.081598,-0.849363847926,0,5.01660991812,nan,nan,2.125
316507.53146625374,5050980.514689409,181.489831476,0.492805044903,0.0,0.0,0.0,1579167519.181598,-0.849363847926,0,5.01660991812,nan,nan,2.125
316508.23857303493,5050980.693877589,181.489831476,0.492805044903,0.0,0.0,0.0,1579167519.2815979,-0.849363847926,0,5.01660991812,nan,nan,2.125
316508.9456798161,5050980.873065769,181.489831476,0.492805044903,0.0,0.0,0.0,1579167519.3815978,-0.849363847926,0,5.01660991812,nan,nan,2.125
316509.6527865973,5050981.052253949,181.489831476,0.492805044903,0.0,0.0,0.0,1579167519.4815977,-0.849363847926,0,5.01660991812,nan,nan,2.125
316510.3598933785,5050981.231442129,181.489831476,0.492805044903,0.0,0.0,0.0,1579167519.5815976,-0.849363847926,0,5.01660991812,nan,nan,2.125
316511.0670001597,5050981.410630309,181.489831476,0.492805044903,0.0,0.0,0.0,1579167519.6815975,-0.849363847926,0,5.01660991812,nan,nan,2.125
316511.7741069409,5050981.58981849,181.489831476,0.492805044903,0.0,0.0,0.0,1579167519.7815974,-0.849363847926,0,5.01660991812,nan,nan,2.125
316512.4812137221,5050981.7690066695,181.489831476,0.492805044903,0.0,0.0,0.0,1579167519.8815973,-0.849363847926,0,5.01660991812,nan,nan,2.125
316513.1883205033,5050981.948194849,181.489831476,0.492805044903,0.0,0.0,0.0,1579167519.9815972,-0.849363847926,0,5.01660991812,nan,nan,2.125
316513.8954272845,5050982.12738303,181.489831476,0.492805044903,0.0,0.0,0.0,1579167520.081597,-0.849363847926,0,5.01660991812,nan,nan,2.125
316514.60253406566,5050982.30657121,181.489831476,0.492805044903,0.0,0.0,0.0,1579167520.181597,-0.849363847926,0,5.01660991812,nan,nan,2.125
316515.30964084686,5050982.48575939,181.489831476,0.492805044903,0.0,0.0,0.0,1579167520.281597,-0.849363847926,0,5.01660991812,nan,nan,2.125
316516.01674762805,5050982.66494757,181.489831476,0.492805044903,0.0,0.0,0.0,1579167520.3815968,-0.849363847926,0,5.01660991812,nan,nan,2.125
316516.72385440924,5050982.84413575,181.489831476,0.492805044903,0.0,0.0,0.0,1579167520.4815967,-0.849363847926,0,5.01660991812,nan,nan,2.125
316517.43096119043,5050983.02332393,181.489831476,0.492805044903,0.0,0.0,0.0,1579167520.5815966,-0.849363847926,0,5.01660991812,nan,nan,2.125
316518.1380679716,5050983.202512111,181.489831476,0.492805044903,0.0,0.0,0.0,1579167520.6815965,-0.849363847926,0,5.01660991812,nan,nan,2.125
316518.8451747528,5050983.38170029,181.489831476,0.492805044903,0.0,0.0,0.0,1579167520.7815964,-0.849363847926,0,5.01660991812,nan,nan,2.125
316519.552281534,5050983.560888471,181.489831476,0.492805044903,0.0,0.0,0.0,1579167520.8815963,-0.849363847926,0,5.01660991812,nan,nan,2.125
316520.2593883152,5050983.740076651,181.489831476,0.492805044903,0.0,0.0,0.0,1579167520.9815962,-0.849363847926,0,5.01660991812,nan,nan,2.125
316520.9664950964,5050983.919264831,181.489831476,0.492805044903,0.0,0.0,0.0,1579167521.0815961,-0.849363847926,0,5.01660991812,nan,nan,2.125
316521.6736018776,5050984.098453011,181.489831476,0.492805044903,0.0,0.0,0.0,1579167521.181596,-0.849363847926,0,5.01660991812,nan,nan,2.125
316522.3807086588,5050984.277641191,181.489831476,0.492805044903,0.0,0.0,0.0,1579167521.281596,-0.849363847926,0,5.01660991812,nan,nan,2.125
316523.08781543997,5050984.456829371,181.489831476,0.492805044903,0.0,0.0,0.0,1579167521.3815958,-0.849363847926,0,5.01660991812,nan,nan,2.125
316523.79492222116,5050984.636017552,181.489831476,0.492805044903,0.0,0.0,0.0,1579167521.4815958,-0.849363847926,0,5.01660991812,nan,nan,2.125
316524.50202900235,5050984.815205731,181.489831476,0.492805044903,0.0,0.0,0.0,1579167521.5815957,-0.849363847926,0,5.01660991812,nan,nan,2.125
316525.20913578355,5050984.994393911,181.489831476,0.492805044903,0.0,0.0,0.0,1579167521.6815956,-0.849363847926,0,5.01660991812,nan,nan,2.125
316525.91624256474,5050985.173582092,181.489831476,0.492805044903,0.0,0.0,0.0,1579167521.7815955,-0.849363847926,0,5.01660991812,nan,nan,2.125
316526.62334934593,5050985.352770272,181.489831476,0.492805044903,0.0,0.0,0.0,1579167521.8815954,-0.849363847926,0,5.01660991812,nan,nan,2.125
316527.3304561271,5050985.5319584515,181.489831476,0.492805044903,0.0,0.0,0.0,1579167521.9815953,-0.849363847926,0,5.01660991812,nan,nan,2.125
316528.0375629083,5050985.711146632,181.489831476,0.492805044903,0.0,0.0,0.0,1579167522.0815952,-0.849363847926,0,5.01660991812,nan,nan,2.125
316528.7446696895,5050985.890334812,181.489831476,0.492805044903,0.0,0.0,0.0,1579167522.181595,-0.849363847926,0,5.01660991812,nan,nan,2.125
316529.4517764707,5050986.069522992,181.489831476,0.492805044903,0.0,0.0,0.0,1579167522.281595,-0.849363847926,0,5.01660991812,nan,nan,2.125
316530.1588832519,5050986.2487111725,181.489831476,0.492805044903,0.0,0.0,0.0,1579167522.381595,-0.849363847926,0,5.01660991812,nan,nan,2.125
316530.8659900331,5050986.427899352,181.489831476,0.492805044903,0.0,0.0,0.0,1579167522.4815948,-0.849363847926,0,5.01660991812,nan,nan,2.125
316531.5730968143,5050986.607087533,181.489831476,0.492805044903,0.0,0.0,0.0,1579167522.5815947,-0.849363847926,0,5.01660991812,nan,nan,2.125
316532.28020359547,5050986.786275713,181.489831476,0.492805044903,0.0,0.0,0.0,1579167522.6815946,-0.849363847926,0,5.01660991812,nan,nan,2.125
316532.98731037666,5050986.965463893,181.489831476,0.492805044903,0.0,0.0,0.0,1579167522.7815945,-0.849363847926,0,5.01660991812,nan,nan,2.125
316533.69441715785,5050987.144652073,181.489831476,0.492805044903,0.0,0.0,0.0,1579167522.8815944,-0.849363847926,0,5.01660991812,nan,nan,2.125
316534.40152393904,5050987.323840253,181.489831476,0.492805044903,0.0,0.0,0.0,1579167522.9815943,-0.849363847926,0,5.01660991812,nan,nan,2.125
316535.10863072023,5050987.503028433,181.489831476,0.492805044903,0.0,0.0,0.0,1579167523.0815942,-0.849363847926,0,5.01660991812,nan,nan,2.125
316535.8157375014,5050987.682216614,181.489831476,0.492805044903,0.0,0.0,0.0,1579167523.1815941,-0.849363847926,0,5.01660991812,nan,nan,2.125
316536.5228442826,5050987.861404793,181.489831476,0.492805044903,0.0,0.0,0.0,1579167523.281594,-0.849363847926,0,5.01660991812,nan,nan,2.125
316537.2299510638,5050988.040592973,181.489831476,0.492805044903,0.0,0.0,0.0,1579167523.381594,-0.849363847926,0,5.01660991812,nan,nan,2.125
316537.937057845,5050988.219781154,181.489831476,0.492805044903,0.0,0.0,0.0,1579167523.4815938,-0.849363847926,0,5.01660991812,nan,nan,2.125
316538.6441646262,5050988.398969334,181.489831476,0.492805044903,0.0,0.0,0.0,1579167523.5815938,-0.849363847926,0,5.01660991812,nan,nan,2.125
316539.3512714074,5050988.578157513,181.489831476,0.492805044903,0.0,0.0,0.0,1579167523.6815937,-0.849363847926,0,5.01660991812,nan,nan,2.125
316540.0583781886,5050988.757345694,181.489831476,0.492805044903,0.0,0.0,0.0,1579167523.7815936,-0.849363847926,0,5.01660991812,nan,nan,2.125
316540.7654849698,5050988.936533874,181.489831476,0.492805044903,0.0,0.0,0.0,1579167523.8815935,-0.849363847926,0,5.01660991812,nan,nan,2.125
316541.47259175096,5050989.115722054,181.489831476,0.492805044903,0.0,0.0,0.0,1579167523.9815934,-0.849363847926,0,5.01660991812,nan,nan,2.125
316542.17969853216,5050989.294910234,181.489831476,0.492805044903,0.0,0.0,0.0,1579167524.0815933,-0.849363847926,0,5.01660991812,nan,nan,2.125
316542.88680531335,5050989.474098414,181.489831476,0.492805044903,0.0,0.0,0.0,1579167524.1815932,-0.849363847926,0,5.01660991812,nan,nan,2.125
316543.59391209454,5050989.653286595,181.489831476,0.492805044903,0.0,0.0,0.0,1579167524.281593,-0.849363847926,0,5.01660991812,nan,nan,2.125
316544.30101887573,5050989.832474775,181.489831476,0.492805044903,0.0,0.0,0.0,1579167524.381593,-0.849363847926,0,5.01660991812,nan,nan,2.125
316545.0081256569,5050990.011662954,181.489831476,0.492805044903,0.0,0.0,0.0,1579167524.481593,-0.849363847926,0,5.01660991812,nan,nan,2.125
316545.7152324381,5050990.190851135,181.489831476,0.492805044903,0.0,0.0,0.0,1579167524.5815928,-0.849363847926,0,5.01660991812,nan,nan,2.125
316546.4223392193,5050990.370039315,181.489831476,0.492805044903,0.0,0.0,0.0,1579167524.6815927,-0.849363847926,0,5.01660991812,nan,nan,2.125
316547.1294460005,5050990.549227495,181.489831476,0.492805044903,0.0,0.0,0.0,1579167524.7815926,-0.849363847926,0,5.01660991812,nan,nan,2.125
316547.8365527817,5050990.728415675,181.489831476,0.492805044903,0.0,0.0,0.0,1579167524.8815925,-0.849363847926,0,5.01660991812,nan,nan,2.125
316548.5436595629,5050990.907603855,181.489831476,0.492805044903,0.0,0.0,0.0,1579167524.9815924,-0.849363847926,0,5.01660991812,nan,nan,2.125
316549.2507663441,5050991.086792035,181.489831476,0.492805044903,0.0,0.0,0.0,1579167525.0815923,-0.849363847926,0,5.01660991812,nan,nan,2.125
316549.95787312527,5050991.265980216,181.489831476,0.492805044903,0.0,0.0,0.0,1579167525.1815922,-0.849363847926,0,5.01660991812,nan,nan,2.125
316550.66497990646,5050991.4451683955,181.489831476,0.492805044903,0.0,0.0,0.0,1579167525.2815921,-0.849363847926,0,5.01660991812,nan,nan,2.125
316551.37208668765,5050991.624356575,181.489831476,0.492805044903,0.0,0.0,0.0,1579167525.381592,-0.849363847926,0,5.01660991812,nan,nan,2.125
316552.07919346885,5050991.803544756,181.489831476,0.492805044903,0.0,0.0,0.0,1579167525.481592,-0.849363847926,0,5.01660991812,nan,nan,2.125
316552.78630025004,5050991.982732936,181.489831476,0.492805044903,0.0,0.0,0.0,1579167525.5815918,-0.849363847926,0,5.01660991812,nan,nan,2.125
316553.49340703123,5050992.161921116,181.489831476,0.492805044903,0.0,0.0,0.0,1579167525.6815917,-0.849363847926,0,5.01660991812,nan,nan,2.125
316554.2005138124,5050992.341109296,181.489831476,0.492805044903,0.0,0.0,0.0,1579167525.7815917,-0.849363847926,0,5.01660991812,nan,nan,2.125
316554.9076205936,5050992.520297476,181.489831476,0.492805044903,0.0,0.0,0.0,1579167525.8815916,-0.849363847926,0,5.01660991812,nan,nan,2.125
316555.6147273748,5050992.699485657,181.489831476,0.492805044903,0.0,0.0,0.0,1579167525.9815915,-0.849363847926,0,5.01660991812,nan,nan,2.125
316556.321834156,5050992.878673837,181.489831476,0.492805044903,0.0,0.0,0.0,1579167526.0815914,-0.849363847926,0,5.01660991812,nan,nan,2.125
316557.0289409372,5050993.057862016,181.489831476,0.492805044903,0.0,0.0,0.0,1579167526.1815913,-0.849363847926,0,5.01660991812,nan,nan,2.125
316557.7360477184,5050993.237050197,181.489831476,0.492805044903,0.0,0.0,0.0,1579167526.2815912,-0.849363847926,0,5.01660991812,nan,nan,2.125
316558.4431544996,5050993.416238377,181.489831476,0.492805044903,0.0,0.0,0.0,1579167526.381591,-0.849363847926,0,5.01660991812,nan,nan,2.125
316559.15026128077,5050993.595426557,181.489831476,0.492805044903,0.0,0.0,0.0,1579167526.481591,-0.849363847926,0,5.01660991812,nan,nan,2.125
316559.85736806196,5050993.774614737,181.489831476,0.492805044903,0.0,0.0,0.0,1579167526.581591,-0.849363847926,0,5.01660991812,nan,nan,2.125
316560.56447484315,5050993.953802917,181.489831476,0.492805044903,0.0,0.0,0.0,1579167526.6815908,-0.849363847926,0,5.01660991812,nan,nan,2.125
316561.27158162434,5050994.132991097,181.489831476,0.492805044903,0.0,0.0,0.0,1579167526.7815907,-0.849363847926,0,5.01660991812,nan,nan,2.125
316561.97868840554,5050994.312179278,181.489831476,0.492805044903,0.0,0.0,0.0,1579167526.8815906,-0.849363847926,0,5.01660991812,nan,nan,2.125
316562.6857951867,5050994.491367457,181.489831476,0.492805044903,0.0,0.0,0.0,1579167526.9815905,-0.849363847926,0,5.01660991812,nan,nan,2.125
316563.3929019679,5050994.670555637,181.489831476,0.492805044903,0.0,0.0,0.0,1579167527.0815904,-0.849363847926,0,5.01660991812,nan,nan,2.125
316564.1000087491,5050994.849743818,181.489831476,0.492805044903,0.0,0.0,0.0,1579167527.1815903,-0.849363847926,0,5.01660991812,nan,nan,2.125
316564.8071155303,5050995.028931998,181.489831476,0.492805044903,0.0,0.0,0.0,1579167527.2815902,-0.849363847926,0,5.01660991812,nan,nan,2.125
316565.5142223115,5050995.2081201775,181.489831476,0.492805044903,0.0,0.0,0.0,1579167527.3815901,-0.849363847926,0,5.01660991812,nan,nan,2.125
316566.2213290927,5050995.387308358,181.489831476,0.492805044903,0.0,0.0,0.0,1579167527.48159,-0.849363847926,0,5.01660991812,nan,nan,2.125
316566.9284358739,5050995.566496538,181.489831476,0.492805044903,0.0,0.0,0.0,1579167527.58159,-0.849363847926,0,5.01660991812,nan,nan,2.125
316567.6355426551,5050995.745684719,181.489831476,0.492805044903,0.0,0.0,0.0,1579167527.6815898,-0.849363847926,0,5.01660991812,nan,nan,2.125
