x,y,z,speed,acceleration,curvature,curvature_change_rate,time,theta,gear,s,throttle,brake,steering
320026.80191627506,5051872.334261835,181.489831476,0.492805044903,0.0,0.0,0.0,1578166516.8806465,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320027.50902305625,5051872.513450014,181.489831476,0.492805044903,0.0,0.0,0.0,1578166516.9806464,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320028.21612983744,5051872.692638194,181.489831476,0.492805044903,0.0,0.0,0.0,1578166517.0806463,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320028.92323661863,5051872.871826375,181.489831476,0.492805044903,0.0,0.0,0.0,1578166517.1806462,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320029.6303433998,5051873.051014555,181.489831476,0.492805044903,0.0,0.0,0.0,1578166517.280646,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320030.337450181,5051873.230202735,181.489831476,0.492805044903,0.0,0.0,0.0,1578166517.380646,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320031.0445569622,5051873.409390915,181.489831476,0.492805044903,0.0,0.0,0.0,1578166517.480646,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320031.7516637434,5051873.588579095,181.489831476,0.492805044903,0.0,0.0,0.0,1578166517.5806458,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320032.4587705246,5051873.767767276,181.489831476,0.492805044903,0.0,0.0,0.0,1578166517.6806457,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320033.1658773058,5051873.9469554555,181.489831476,0.492805044903,0.0,0.0,0.0,1578166517.7806456,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320033.872984087,5051874.126143635,181.489831476,0.492805044903,0.0,0.0,0.0,1578166517.8806455,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320034.58009086817,5051874.305331816,181.489831476,0.492805044903,0.0,0.0,0.0,1578166517.9806454,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320035.28719764936,5051874.484519996,181.489831476,0.492805044903,0.0,0.0,0.0,1578166518.0806453,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320035.99430443055,5051874.6637081755,181.489831476,0.492805044903,0.0,0.0,0.0,1578166518.1806452,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320036.70141121175,5051874.842896356,181.489831476,0.492805044903,0.0,0.0,0.0,1578166518.2806451,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320037.40851799294,5051875.022084536,181.489831476,0.492805044903,0.0,0.0,0.0,1578166518.380645,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320038.11562477413,5051875.201272716,181.489831476,0.492805044903,0.0,0.0,0.0,1578166518.480645,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320038.8227315553,5051875.3804608965,181.489831476,0.492805044903,0.0,0.0,0.0,1578166518.5806448,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320039.5298383365,5051875.559649076,181.489831476,0.492805044903,0.0,0.0,0.0,1578166518.6806448,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320040.2369451177,5051875.738837257,181.489831476,0.492805044903,0.0,0.0,0.0,1578166518.7806447,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320040.9440518989,5051875.918025437,181.489831476,0.492805044903,0.0,0.0,0.0,1578166518.8806446,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320041.6511586801,5051876.097213617,181.489831476,0.492805044903,0.0,0.0,0.0,1578166518.9806445,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320042.3582654613,5051876.276401797,181.489831476,0.492805044903,0.0,0.0,0.0,1578166519.0806444,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320043.0653722425,5051876.455589977,181.489831476,0.492805044903,0.0,0.0,0.0,1578166519.1806443,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320043.77247902367,5051876.634778157,181.489831476,0.492805044903,0.0,0.0,0.0,1578166519.2806442,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320044.47958580486,5051876.813966338,181.489831476,0.492805044903,0.0,0.0,0.0,1578166519.380644,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320045.18669258605,5051876.993154517,181.489831476,0.492805044903,0.0,0.0,0.0,1578166519.480644,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320045.89379936724,5051877.172342697,181.489831476,0.492805044903,0.0,0.0,0.0,1578166519.580644,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320046.60090614844,5051877.351530878,181.489831476,0.492805044903,0.0,0.0,0.0,1578166519.6806438,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320047.3080129296,5051877.530719058,181.489831476,0.492805044903,0.0,0.0,0.0,1578166519.7806437,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320048.0151197108,5051877.709907237,181.489831476,0.492805044903,0.0,0.0,0.0,1578166519.8806436,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320048.722226492,5051877.889095418,181.489831476,0.492805044903,0.0,0.0,0.0,1578166519.9806435,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320049.4293332732,5051878.068283598,181.489831476,0.492805044903,0.0,0.0,0.0,1578166520.0806434,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320050.1364400544,5051878.247471778,181.489831476,0.492805044903,0.0,0.0,0.0,1578166520.1806433,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320050.8435468356,5051878.426659958,181.489831476,0.492805044903,0.0,0.0,0.0,1578166520.2806432,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320051.5506536168,5051878.605848138,181.489831476,0.492805044903,0.0,0.0,0.0,1578166520.3806431,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320052.257760398,5051878.785036318,181.489831476,0.492805044903,0.0,0.0,0.0,1578166520.480643,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320052.96486717917,5051878.964224499,181.489831476,0.492805044903,0.0,0.0,0.0,1578166520.580643,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320053.67197396036,5051879.1434126785,181.489831476,0.492805044903,0.0,0.0,0.0,1578166520.6806428,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320054.37908074155,5051879.322600859,181.489831476,0.492805044903,0.0,0.0,0.0,1578166520.7806427,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320055.08618752274,5051879.501789039,181.489831476,0.492805044903,0.0,0.0,0.0,1578166520.8806427,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320055.79329430393,5051879.680977219,181.489831476,0.492805044903,0.0,0.0,0.0,1578166520.9806426,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320056.5004010851,5051879.8601653995,181.489831476,0.492805044903,0.0,0.0,0.0,1578166521.0806425,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320057.2075078663,5051880.039353579,181.489831476,0.492805044903,0.0,0.0,0.0,1578166521.1806424,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320057.9146146475,5051880.218541759,181.489831476,0.492805044903,0.0,0.0,0.0,1578166521.2806423,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320058.6217214287,5051880.39772994,181.489831476,0.492805044903,0.0,0.0,0.0,1578166521.3806422,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320059.3288282099,5051880.57691812,181.489831476,0.492805044903,0.0,0.0,0.0,1578166521.480642,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320060.0359349911,5051880.756106299,181.489831476,0.492805044903,0.0,0.0,0.0,1578166521.580642,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320060.7430417723,5051880.93529448,181.489831476,0.492805044903,0.0,0.0,0.0,1578166521.680642,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320061.4501485535,5051881.11448266,181.489831476,0.492805044903,0.0,0.0,0.0,1578166521.7806418,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320062.15725533466,5051881.29367084,181.489831476,0.492805044903,0.0,0.0,0.0,1578166521.8806417,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320062.86436211586,5051881.47285902,181.489831476,0.492805044903,0.0,0.0,0.0,1578166521.9806416,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320063.57146889705,5051881.6520472,181.489831476,0.492805044903,0.0,0.0,0.0,1578166522.0806415,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320064.27857567824,5051881.831235381,181.489831476,0.492805044903,0.0,0.0,0.0,1578166522.1806414,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320064.98568245943,5051882.010423561,181.489831476,0.492805044903,0.0,0.0,0.0,1578166522.2806413,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320065.6927892406,5051882.18961174,181.489831476,0.492805044903,0.0,0.0,0.0,1578166522.3806412,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320066.3998960218,5051882.368799921,181.489831476,0.492805044903,0.0,0.0,0.0,1578166522.4806411,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320067.107002803,5051882.547988101,181.489831476,0.492805044903,0.0,0.0,0.0,1578166522.580641,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320067.8141095842,5051882.727176281,181.489831476,0.492805044903,0.0,0.0,0.0,1578166522.680641,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320068.5212163654,5051882.906364461,181.489831476,0.492805044903,0.0,0.0,0.0,1578166522.7806408,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320069.2283231466,5051883.085552641,181.489831476,0.492805044903,0.0,0.0,0.0,1578166522.8806407,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320069.9354299278,5051883.264740821,181.489831476,0.492805044903,0.0,0.0,0.0,1578166522.9806406,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320070.64253670897,5051883.443929002,181.489831476,0.492805044903,0.0,0.0,0.0,1578166523.0806406,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320071.34964349016,5051883.6231171815,181.489831476,0.492805044903,0.0,0.0,0.0,1578166523.1806405,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320072.05675027135,5051883.802305361,181.489831476,0.492805044903,0.0,0.0,0.0,1578166523.2806404,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320072.76385705255,5051883.981493542,181.489831476,0.492805044903,0.0,0.0,0.0,1578166523.3806403,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320073.47096383374,5051884.160681722,181.489831476,0.492805044903,0.0,0.0,0.0,1578166523.4806402,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320074.17807061493,5051884.339869902,181.489831476,0.492805044903,0.0,0.0,0.0,1578166523.58064,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320074.8851773961,5051884.519058082,181.489831476,0.492805044903,0.0,0.0,0.0,1578166523.68064,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320075.5922841773,5051884.698246262,181.489831476,0.492805044903,0.0,0.0,0.0,1578166523.78064,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320076.2993909585,5051884.877434442,181.489831476,0.492805044903,0.0,0.0,0.0,1578166523.8806398,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320077.0064977397,5051885.056622623,181.489831476,0.492805044903,0.0,0.0,0.0,1578166523.9806397,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320077.7136045209,5051885.235810802,181.489831476,0.492805044903,0.0,0.0,0.0,1578166524.0806396,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320078.4207113021,5051885.414998983,181.489831476,0.492805044903,0.0,0.0,0.0,1578166524.1806395,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320079.1278180833,5051885.594187163,181.489831476,0.492805044903,0.0,0.0,0.0,1578166524.2806394,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320079.83492486447,5051885.773375343,181.489831476,0.492805044903,0.0,0.0,0.0,1578166524.3806393,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320080.54203164566,5051885.952563523,181.489831476,0.492805044903,0.0,0.0,0.0,1578166524.4806392,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320081.24913842685,5051886.131751703,181.489831476,0.492805044903,0.0,0.0,0.0,1578166524.5806391,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320081.95624520804,5051886.310939883,181.489831476,0.492805044903,0.0,0.0,0.0,1578166524.680639,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320082.66335198923,5051886.490128064,181.489831476,0.492805044903,0.0,0.0,0.0,1578166524.780639,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320083.3704587704,5051886.669316243,181.489831476,0.492805044903,0.0,0.0,0.0,1578166524.8806388,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320084.0775655516,5051886.848504423,181.489831476,0.492805044903,0.0,0.0,0.0,1578166524.9806387,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320084.7846723328,5051887.027692604,181.489831476,0.492805044903,0.0,0.0,0.0,1578166525.0806386,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320085.491779114,5051887.206880784,181.489831476,0.492805044903,0.0,0.0,0.0,1578166525.1806386,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320086.1988858952,5051887.386068963,181.489831476,0.492805044903,0.0,0.0,0.0,1578166525.2806385,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320086.9059926764,5051887.565257144,181.489831476,0.492805044903,0.0,0.0,0.0,1578166525.3806384,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320087.6130994576,5051887.744445324,181.489831476,0.492805044903,0.0,0.0,0.0,1578166525.4806383,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320088.3202062388,5051887.923633505,181.489831476,0.492805044903,0.0,0.0,0.0,1578166525.5806382,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320089.02731301996,5051888.102821684,181.489831476,0.492805044903,0.0,0.0,0.0,1578166525.680638,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320089.73441980116,5051888.282009864,181.489831476,0.492805044903,0.0,0.0,0.0,1578166525.780638,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320090.44152658235,5051888.461198045,181.489831476,0.492805044903,0.0,0.0,0.0,1578166525.880638,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320091.14863336354,5051888.640386225,181.489831476,0.492805044903,0.0,0.0,0.0,1578166525.9806378,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320091.85574014473,5051888.8195744045,181.489831476,0.492805044903,0.0,0.0,0.0,1578166526.0806377,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320092.5628469259,5051888.998762585,181.489831476,0.492805044903,0.0,0.0,0.0,1578166526.1806376,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320093.2699537071,5051889.177950765,181.489831476,0.492805044903,0.0,0.0,0.0,1578166526.2806375,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320093.9770604883,5051889.357138945,181.489831476,0.492805044903,0.0,0.0,0.0,1578166526.3806374,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320094.6841672695,5051889.5363271255,181.489831476,0.492805044903,0.0,0.0,0.0,1578166526.4806373,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320095.3912740507,5051889.715515305,181.489831476,0.492805044903,0.0,0.0,0.0,1578166526.5806372,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320096.0983808319,5051889.894703485,181.489831476,0.492805044903,0.0,0.0,0.0,1578166526.6806371,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320096.8054876131,5051890.073891666,181.489831476,0.492805044903,0.0,0.0,0.0,1578166526.780637,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320097.51259439427,5051890.253079846,181.489831476,0.492805044903,0.0,0.0,0.0,1578166526.880637,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320098.21970117546,5051890.432268025,181.489831476,0.492805044903,0.0,0.0,0.0,1578166526.9806368,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320098.92680795665,5051890.611456206,181.489831476,0.492805044903,0.0,0.0,0.0,1578166527.0806367,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320099.63391473785,5051890.790644386,181.489831476,0.492805044903,0.0,0.0,0.0,1578166527.1806366,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320100.34102151904,5051890.969832566,181.489831476,0.492805044903,0.0,0.0,0.0,1578166527.2806365,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320101.04812830023,5051891.149020746,181.489831476,0.492805044903,0.0,0.0,0.0,1578166527.3806365,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320101.7552350814,5051891.328208926,181.489831476,0.492805044903,0.0,0.0,0.0,1578166527.4806364,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320102.4623418626,5051891.507397107,181.489831476,0.492805044903,0.0,0.0,0.0,1578166527.5806363,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
320103.1694486438,5051891.686585287,181.489831476,0.492805044903,0.0,0.0,0.0,1578166527.6806362,-0.849363847926,0.0,5.01660991812,nan,nan,2.125
